"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","locus_tag","feature_type","gene_symbol","product","EC_number","COG","display_name","plot_label","classification"
4024.12704002456,-2.15693110082439,0.0630486365636906,-34.2105907182544,1.68260960486375e-256,2.30119216974362e-255,"AENJPLPP_00154","AENJPLPP_00154","CDS","hrcA","Heat-inducible transcription repressor HrcA","","COG1420","hrcA","hrcA
(AENJPLPP_00154)","Down in serum"
3129.02876411258,-2.10401482968749,0.062437697604742,-33.6978285619503,6.21993714644879e-249,8.30596323660213e-248,"AENJPLPP_00895","AENJPLPP_00895","CDS","btuD_1","Vitamin B12 import ATP-binding protein BtuD","7.6.2.8","","btuD_1","btuD_1
(AENJPLPP_00895)","Down in serum"
4110.9680426483,-2.28730407644452,0.0684838281127481,-33.3991854643235,1.40881726203155e-244,1.8464637355608e-243,"AENJPLPP_00487","AENJPLPP_00487","CDS","apt","Adenine phosphoribosyltransferase","2.4.2.7","COG0503","apt","apt
(AENJPLPP_00487)","Down in serum"
7403.30365821151,-2.011499508445,0.0605004949501877,-33.2476537605378,2.20708811756855e-242,2.8793854658233e-241,"AENJPLPP_02582","AENJPLPP_02582","CDS","glyS","Glycine--tRNA ligase beta subunit","6.1.1.14","COG0751","glyS","glyS
(AENJPLPP_02582)","Down in serum"
1336.65759038576,-2.76501216687445,0.0832314610694583,-33.2207572875237,5.39981561170901e-242,7.01232935630652e-241,"AENJPLPP_00825","AENJPLPP_00825","CDS",NA,"RNA-binding protein","","COG1534","RNA-binding protein","RNA-binding protein","Down in serum"
29288.3975060777,-2.27067302060795,0.0683514852197881,-33.2205366614415,5.43957415487234e-242,7.03170522029387e-241,"AENJPLPP_01559","AENJPLPP_01559","CDS","rpsD","30S ribosomal protein S4","","COG0522","rpsD","rpsD
(AENJPLPP_01559)","Down in serum"
6121.13996438023,-2.41145092440349,0.0727877546847842,-33.1298984952423,1.10318189937693e-240,1.41959452597095e-239,"AENJPLPP_01886","AENJPLPP_01886","CDS","glcU_2","putative glucose uptake protein GlcU","","COG4975","glcU_2","glcU_2
(AENJPLPP_01886)","Down in serum"
2965.64644215404,-2.22200306360573,0.0673282938307951,-33.0025155425729,7.47474482225362e-239,9.53198314945946e-238,"AENJPLPP_00545","AENJPLPP_00545","CDS","zosA","Zinc-transporting ATPase","3.6.3.-","COG2217","zosA","zosA
(AENJPLPP_00545)","Down in serum"
1453.165393721,-2.7025418212122,0.0819388354657063,-32.9824289770788,1.45100736867364e-238,1.84206361467043e-237,"AENJPLPP_02747","AENJPLPP_02747","CDS","alsS_1","Acetolactate synthase","2.2.1.6","COG0028","alsS_1","alsS_1
(AENJPLPP_02747)","Down in serum"
18134.4804825629,-2.15640712531053,0.0654985903502308,-32.9229547350545,1.03180619993934e-237,1.29824148979035e-236,"AENJPLPP_01479","AENJPLPP_01479","CDS","rplD","50S ribosomal protein L4","","COG0088","rplD","rplD
(AENJPLPP_01479)","Down in serum"
2952.25336406239,-2.18891564229571,0.066687756469456,-32.8233510644231,2.73474123730507e-236,3.41059578978442e-235,"AENJPLPP_01162","AENJPLPP_01162","CDS",NA,"putative ABC transporter ATP-binding protein","","COG1132","putative ABC transporter ATP-binding protein","putative ABC transporter ATP-binding protein","Down in serum"
844.969582674532,-5.40311969817849,0.164905365695441,-32.7649720516514,1.85840645018497e-235,2.29744482990116e-234,"AENJPLPP_01842","AENJPLPP_01842","CDS","lacS","Lactose permease","","COG2190","lacS","lacS
(AENJPLPP_01842)","Down in serum"
21897.8249159777,-2.3692144243446,0.0724186556615215,-32.7155261679823,9.39424591574331e-235,1.15630913858562e-233,"AENJPLPP_01485","AENJPLPP_01485","CDS","rplP","50S ribosomal protein L16","","COG0197","rplP","rplP
(AENJPLPP_01485)","Down in serum"
4299.93513113017,-2.03533257670463,0.0623454238011773,-32.6460620942351,9.11366501247847e-234,1.11691712771976e-232,"AENJPLPP_00894","AENJPLPP_00894","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1474.82359483846,-2.49482510451582,0.0765123202095454,-32.6068415868609,3.28056511484239e-233,3.98595701292652e-232,"AENJPLPP_01016","AENJPLPP_01016","CDS","ybiT_1","putative ABC transporter ATP-binding protein YbiT","","COG0488","ybiT_1","ybiT_1
(AENJPLPP_01016)","Down in serum"
10943.651418851,-2.46081389299514,0.0757747906669872,-32.4753637896521,2.37574431426177e-231,2.87424451011755e-230,"AENJPLPP_01501","AENJPLPP_01501","CDS","rpmJ","50S ribosomal protein L36","","COG0257","rpmJ","rpmJ
(AENJPLPP_01501)","Down in serum"
3924.95489502785,-2.11910739177566,0.0659827445413042,-32.1160843870193,2.62919399686214e-226,3.14061105701127e-225,"AENJPLPP_00155","AENJPLPP_00155","CDS","grpE","Protein GrpE","","","grpE","grpE
(AENJPLPP_00155)","Down in serum"
43910.6801473059,-2.34814326316826,0.0733222964831406,-32.0249552427504,4.90123539612767e-225,5.80560560938805e-224,"AENJPLPP_01504","AENJPLPP_01504","CDS","rpoA","DNA-directed RNA polymerase subunit alpha","2.7.7.6","COG0202","rpoA","rpoA
(AENJPLPP_01504)","Down in serum"
47885.5514287445,-2.32921965424634,0.0730541561767272,-31.88346531047,4.52643851178587e-223,5.29518488713463e-222,"AENJPLPP_01484","AENJPLPP_01484","CDS","rpsC","30S ribosomal protein S3","","COG0092","rpsC","rpsC
(AENJPLPP_01484)","Down in serum"
1538.00086302115,-2.58545399475093,0.081187749246186,-31.8453709920082,1.52561376655208e-222,1.77737142926294e-221,"AENJPLPP_02834","AENJPLPP_02834","CDS","degA_4","HTH-type transcriptional regulator DegA","","COG1609","degA_4","degA_4
(AENJPLPP_02834)","Down in serum"
3504.77398657721,-2.04845972487828,0.0645096310898359,-31.7543239710299,2.76751714689813e-221,3.19789430321167e-220,"AENJPLPP_02609","AENJPLPP_02609","CDS","yidC","Membrane protein insertase YidC","","","yidC","yidC
(AENJPLPP_02609)","Down in serum"
1158.39240538392,-2.66263434538947,0.0850114583484658,-31.3208877616852,2.42467270965539e-215,2.71314167629818e-214,"AENJPLPP_00095","AENJPLPP_00095","CDS","folA_1","Dihydrofolate reductase","1.5.1.3","","folA_1","folA_1
(AENJPLPP_00095)","Down in serum"
1306.16940896601,-2.69067741314818,0.0866913857270177,-31.0374253518204,1.68631874217879e-211,1.86483139027662e-210,"AENJPLPP_00637","AENJPLPP_00637","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1300.00698362132,-2.89733164259907,0.0940413642832897,-30.8091196324116,1.97806725395471e-208,2.14555877239302e-207,"AENJPLPP_00896","AENJPLPP_00896","CDS","tagG","Teichoic acid translocation permease protein TagG","","COG1682","tagG","tagG
(AENJPLPP_00896)","Down in serum"
2173.76288543292,-2.24896563122916,0.0748589968945776,-30.0426899173701,2.72025072341227e-198,2.85223325851116e-197,"AENJPLPP_01972","AENJPLPP_01972","CDS","mgtA","Magnesium-transporting ATPase, P-type 1","7.2.2.14","COG0474","mgtA","mgtA
(AENJPLPP_01972)","Down in serum"
1844.12392943435,-2.74900240139027,0.0915462548615339,-30.028562124668,4.16006409949878e-198,4.3458086589229e-197,"AENJPLPP_00380","AENJPLPP_00380","CDS","ygaZ_1","Inner membrane protein YgaZ","","COG1296","ygaZ_1","ygaZ_1
(AENJPLPP_00380)","Down in serum"
10492.679652055,-2.58171772447748,0.086147817853993,-29.9684633782958,2.5289832961192e-197,2.60347334956853e-196,"AENJPLPP_01500","AENJPLPP_01500","CDS","infA","Translation initiation factor IF-1","","COG0361","infA","infA
(AENJPLPP_01500)","Down in serum"
2429.18048160472,-2.06581043123859,0.069447703490051,-29.7462742095501,1.93764080758408e-194,1.9521213972493e-193,"AENJPLPP_01815","AENJPLPP_01815","CDS",NA,"Deoxyguanosine kinase","2.7.1.113","COG1428","Deoxyguanosine kinase","Deoxyguanosine kinase","Down in serum"
6026.32276850872,-2.40375103166693,0.080909799558441,-29.7090222047912,5.87165148073547e-194,5.87372626924456e-193,"AENJPLPP_00548","AENJPLPP_00548","CDS","rpsT","30S ribosomal protein S20","","","rpsT","rpsT
(AENJPLPP_00548)","Down in serum"
2253.54741806597,-2.2276248920809,0.0755516878689567,-29.4847799554748,4.51233929114126e-191,4.45102178857871e-190,"AENJPLPP_00686","AENJPLPP_00686","CDS","cmk","Cytidylate kinase","2.7.4.25","COG0283","cmk","cmk
(AENJPLPP_00686)","Down in serum"
1552.15834405251,-2.64596697105589,0.0903839725645991,-29.2747363938309,2.1754211941153e-188,2.1163633678833e-187,"AENJPLPP_01568","AENJPLPP_01568","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
3231.75196678527,-2.01750745212111,0.0698892937223082,-28.8671890166366,3.08353829347836e-183,2.90983230294575e-182,"AENJPLPP_00674","AENJPLPP_00674","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1107.43372547836,-2.75927486992386,0.0960994396300601,-28.7127050953245,2.64810556794167e-181,2.46604831014568e-180,"AENJPLPP_00374","AENJPLPP_00374","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1995.20298536431,-2.16111392878459,0.0752954479991401,-28.7017872422948,3.62424285330222e-181,3.35301683584921e-180,"AENJPLPP_01289","AENJPLPP_01289","CDS","dus","putative tRNA-dihydrouridine synthase","1.3.1.-","","dus","dus
(AENJPLPP_01289)","Down in serum"
4321.99986787905,-2.4457280237559,0.0861484239579089,-28.3897013014522,2.70996781227647e-177,2.43552980208085e-176,"AENJPLPP_01887","AENJPLPP_01887","CDS","yhdG","putative amino acid permease YhdG","","COG0531","yhdG","yhdG
(AENJPLPP_01887)","Down in serum"
1702.1025837707,-2.11023963857708,0.0754168254267629,-27.9810191775618,2.7657945474569e-172,2.43166595150636e-171,"AENJPLPP_00495","AENJPLPP_00495","CDS","menH_1","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase","4.2.99.20","","menH_1","menH_1
(AENJPLPP_00495)","Down in serum"
469.272986407043,-4.08478066401633,0.146837983914112,-27.8182834926799,2.6071160594717e-170,2.26403238170687e-169,"AENJPLPP_00371","AENJPLPP_00371","CDS","gmk_1","Guanylate kinase","2.7.4.8","COG0194","gmk_1","gmk_1
(AENJPLPP_00371)","Down in serum"
1504.23648252852,-2.06900632994941,0.074566153218169,-27.7472585168208,1.8803916109306e-169,1.6279475995549e-168,"AENJPLPP_00656","AENJPLPP_00656","CDS","xerC_4","Tyrosine recombinase XerC","","COG4974","xerC_4","xerC_4
(AENJPLPP_00656)","Down in serum"
1260.67367195127,-2.35431510002231,0.0849362676915084,-27.7186078928411,4.1664998597645e-169,3.59614667774186e-168,"AENJPLPP_01917","AENJPLPP_01917","CDS","metN2","Methionine import ATP-binding protein MetN 2","3.6.3.-","COG1135","metN2","metN2
(AENJPLPP_01917)","Down in serum"
904.386907777722,-2.54007338642665,0.0916404216844661,-27.7178273488589,4.25774508034011e-169,3.66373140499783e-168,"AENJPLPP_01278","AENJPLPP_01278","CDS","ptsG_2","PTS system glucose-specific EIICBA component","2.7.1.199","COG1263","ptsG_2","ptsG_2
(AENJPLPP_01278)","Down in serum"
16229.8661959911,-2.10156163789803,0.0765108018124867,-27.4675155417735,4.29221935848637e-166,3.64903093209457e-165,"AENJPLPP_02052","AENJPLPP_02052","CDS","rpmE2","50S ribosomal protein L31 type B","","COG0254","rpmE2","rpmE2
(AENJPLPP_02052)","Down in serum"
2087.98161295798,-2.63389854128749,0.0968818954559278,-27.1866949845719,9.33070517828932e-163,7.79210217101388e-162,"AENJPLPP_02674","AENJPLPP_02674","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
648.221571743917,-2.94796162977091,0.109318123822843,-26.9668150776925,3.62294903826436e-160,2.99899670389661e-159,"AENJPLPP_01795","AENJPLPP_01795","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1418.52055858127,-2.21153792643853,0.0823334494195452,-26.8607466592251,6.3175764848221e-159,5.16909220477785e-158,"AENJPLPP_01650","AENJPLPP_01650","CDS","galK_1","Galactokinase","2.7.1.6","","galK_1","galK_1
(AENJPLPP_01650)","Down in serum"
2856.48747958632,-2.07068289038626,0.0778072777540745,-26.6129718216215,4.80445121686764e-156,3.86403448720235e-155,"AENJPLPP_01391","AENJPLPP_01391","CDS","rlhA","23S rRNA 5-hydroxycytidine synthase","","COG0826","rlhA","rlhA
(AENJPLPP_01391)","Down in serum"
860.184915541328,-2.3760082472562,0.0893025359720587,-26.6062796693659,5.74235428412908e-156,4.60527053211599e-155,"AENJPLPP_00675","AENJPLPP_00675","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1613.37352019535,-2.23049328513041,0.0841769891481746,-26.4976605566651,1.03130998294687e-154,8.24756655853839e-154,"AENJPLPP_02078","AENJPLPP_02078","CDS","dltA","D-alanine--D-alanyl carrier protein ligase","6.2.1.54","COG1020","dltA","dltA
(AENJPLPP_02078)","Down in serum"
1595.36756549382,-2.28531956010038,0.0868215541713921,-26.3220300754924,1.07322137527203e-152,8.53452166684019e-152,"AENJPLPP_01796","AENJPLPP_01796","CDS","bceA_1","Bacitracin export ATP-binding protein BceA","","COG1136","bceA_1","bceA_1
(AENJPLPP_01796)","Down in serum"
7395.39623882111,-2.55601381355278,0.0973418966142828,-26.258105733043,5.77572955126058e-152,4.55462127008878e-151,"AENJPLPP_01486","AENJPLPP_01486","CDS","rpmC","50S ribosomal protein L29","","COG0255","rpmC","rpmC
(AENJPLPP_01486)","Down in serum"
728.63002987243,-2.6593413892808,0.101285394534029,-26.255921710285,6.11713244667471e-152,4.81044498792669e-151,"AENJPLPP_01911","AENJPLPP_01911","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
982.857054248154,-2.15979249127098,0.085531941877995,-25.2512972796965,1.09600830969955e-140,8.2084643512154e-140,"AENJPLPP_01998","AENJPLPP_01998","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
2174.07916992356,-2.13272889692339,0.0852551823924901,-25.0158270391695,4.11257727252148e-138,3.03987108577241e-137,"AENJPLPP_00655","AENJPLPP_00655","CDS","hslV","ATP-dependent protease subunit HslV","3.4.25.2","COG5405","hslV","hslV
(AENJPLPP_00655)","Down in serum"
33051.1403111647,-2.11990360702777,0.0848399779469599,-24.9870834284408,8.44714091323718e-138,6.21139114944791e-137,"AENJPLPP_01478","AENJPLPP_01478","CDS","rplC","50S ribosomal protein L3","","COG0087","rplC","rplC
(AENJPLPP_01478)","Down in serum"
853.491714969177,-2.44364517722714,0.098571039660656,-24.7907010582389,1.12938985143236e-135,8.19821197283333e-135,"AENJPLPP_00277","AENJPLPP_00277","CDS","prsA_1","Foldase protein PrsA","5.2.1.8","","prsA_1","prsA_1
(AENJPLPP_00277)","Down in serum"
1008.74243486127,-2.88664401839576,0.116663519861695,-24.7433304071219,3.65762364516944e-135,2.64151340292722e-134,"AENJPLPP_00094","AENJPLPP_00094","CDS","rpmGA_1","50S ribosomal protein L33 1","","","rpmGA_1","rpmGA_1
(AENJPLPP_00094)","Down in serum"
682.426502096052,-2.4918935539438,0.101291096679004,-24.6013088577837,1.22309202695228e-133,8.72184767834234e-133,"AENJPLPP_01277","AENJPLPP_01277","CDS","sacY","Levansucrase and sucrase synthesis operon antiterminator","","COG3711","sacY","sacY
(AENJPLPP_01277)","Down in serum"
1172.43318990953,-2.14602338877641,0.0894579916673529,-23.9891746816354,3.60719924019992e-127,2.49072708512341e-126,"AENJPLPP_00113","AENJPLPP_00113","CDS","rimI","[Ribosomal protein S18]-alanine N-acetyltransferase","2.3.1.266","COG0456","rimI","rimI
(AENJPLPP_00113)","Down in serum"
375.854302820719,-3.38329540989956,0.144809430114679,-23.3637782236987,9.98344216243753e-121,6.60353382286463e-120,"AENJPLPP_02705","AENJPLPP_02705","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
1126.07709781215,-2.04635971026539,0.0876337970841237,-23.3512614807845,1.33808146394669e-120,8.80955494054202e-120,"AENJPLPP_01630","AENJPLPP_01630","CDS","tgt","Queuine tRNA-ribosyltransferase","2.4.2.29","","tgt","tgt
(AENJPLPP_01630)","Down in serum"
2035.94450951575,-2.04639804654392,0.0877380718721586,-23.3239459550204,2.53421000291034e-120,1.66458202279331e-119,"AENJPLPP_00498","AENJPLPP_00498","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
385.524161999231,-3.02792886457732,0.133306606976926,-22.7140194566757,3.25651635784238e-114,2.08579135951398e-113,"AENJPLPP_00231","AENJPLPP_00231","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
571.585139139858,-2.40971860887854,0.107296994240414,-22.4583980747794,1.05939119897928e-111,6.64997003173028e-111,"AENJPLPP_01076","AENJPLPP_01076","CDS",NA,"Putative 3-methyladenine DNA glycosylase","3.2.2.-","","Putative 3-methyladenine DNA glycosylase","Putative 3-methyladenine DNA glycosylase","Down in serum"
763.457772939003,-2.13698977316354,0.0962755655916681,-22.1965953669607,3.7047005967732e-109,2.28496893016665e-108,"AENJPLPP_00111","AENJPLPP_00111","CDS","tsaB","tRNA threonylcarbamoyladenosine biosynthesis protein TsaB","","COG1214","tsaB","tsaB
(AENJPLPP_00111)","Down in serum"
11838.6124761736,-2.06078839867319,0.0933937943161978,-22.065581699102,6.769237243962e-108,4.15698712313589e-107,"AENJPLPP_02673","AENJPLPP_02673","CDS","rpsP","30S ribosomal protein S16","","COG0228","rpsP","rpsP
(AENJPLPP_02673)","Down in serum"
525.427871328551,-2.35976419500742,0.108174024088419,-21.8145179944364,1.68941034970601e-105,1.02413719486461e-104,"AENJPLPP_02830","AENJPLPP_02830","CDS","gmuE_5","Putative fructokinase","2.7.1.4","COG1940","gmuE_5","gmuE_5
(AENJPLPP_02830)","Down in serum"
519.879690273978,-2.45189584653059,0.114367966097889,-21.4386591821698,5.8268383873325e-102,3.4152752535276e-101,"AENJPLPP_00876","AENJPLPP_00876","CDS","pbpX_1","Putative penicillin-binding protein PbpX","","COG1680","pbpX_1","pbpX_1
(AENJPLPP_00876)","Down in serum"
456.657396969872,-2.42369639085424,0.113716759523545,-21.3134493192485,8.51827979911024e-101,4.94164961296744e-100,"AENJPLPP_01148","AENJPLPP_01148","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
363.028759656727,-2.70696341980512,0.127472754371307,-21.2356235115167,4.47711778761203e-100,2.56573288597766e-99,"AENJPLPP_01272","AENJPLPP_01272","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
506.146953731794,-2.30480244589377,0.109997371291142,-20.953250235348,1.75252271486818e-97,9.88325060914703e-97,"AENJPLPP_00352","AENJPLPP_00352","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
613.860736066098,-2.24679209420822,0.107884666006831,-20.8258706020925,2.52299302289307e-96,1.41437490055649e-95,"AENJPLPP_00118","AENJPLPP_00118","CDS","arcC1","Carbamate kinase 1","2.7.2.2","","arcC1","arcC1
(AENJPLPP_00118)","Down in serum"
471.420265325747,-2.02867455121681,0.109789249394013,-18.4778979946959,3.11066197031374e-76,1.48503946677204e-75,"AENJPLPP_01788","AENJPLPP_01788","CDS","gltC_2","HTH-type transcriptional regulator GltC","","","gltC_2","gltC_2
(AENJPLPP_01788)","Down in serum"
215.466042512067,-3.10629511562045,0.174654635948601,-17.7853573639729,9.17763647902023e-71,4.13724345097233e-70,"AENJPLPP_00381","AENJPLPP_00381","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
203.128099872441,-3.02788752416638,0.173454479169405,-17.4563812861193,3.07840236128849e-68,1.35325420571548e-67,"AENJPLPP_01763","AENJPLPP_01763","CDS","nhaC_1","Na(+)/H(+) antiporter NhaC","","COG1757","nhaC_1","nhaC_1
(AENJPLPP_01763)","Down in serum"
334.872503003383,-2.21345599061623,0.128162068677608,-17.2707573578903,7.81105747903979e-67,3.38638648134175e-66,"AENJPLPP_02025","AENJPLPP_02025","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
744.042613408943,-2.15939593995926,0.126002931207428,-17.1376643326212,7.77101222251547e-66,3.30823091758516e-65,"AENJPLPP_01420","AENJPLPP_01420","CDS","rpmH","50S ribosomal protein L34","","","rpmH","rpmH
(AENJPLPP_01420)","Down in serum"
251.583603311924,-2.47058710260985,0.146995878042499,-16.8071862661045,2.16192408841719e-63,8.97420395059982e-63,"AENJPLPP_01752","AENJPLPP_01752","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
319.550703260633,-2.23997048385491,0.137263451215316,-16.3187684997168,7.25851418663619e-60,2.93555052319529e-59,"AENJPLPP_00407","AENJPLPP_00407","CDS","ybbH_1","putative HTH-type transcriptional regulator YbbH","","COG1737","ybbH_1","ybbH_1
(AENJPLPP_00407)","Down in serum"
321.552627438147,-2.25903861362635,0.145167592846801,-15.5615903613582,1.32758698652606e-54,5.02459727119691e-54,"AENJPLPP_00521","AENJPLPP_00521","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
224.647871764335,-2.51521196295309,0.16200565003018,-15.525458294106,2.33331121953346e-54,8.80747208333229e-54,"AENJPLPP_01268","AENJPLPP_01268","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
343.852882978365,-2.12822647995596,0.138362343316055,-15.3815440599654,2.17693616481608e-53,8.11977112331269e-53,"AENJPLPP_00333","AENJPLPP_00333","CDS","nanE_1","Putative N-acetylmannosamine-6-phosphate 2-epimerase","5.1.3.9","","nanE_1","nanE_1
(AENJPLPP_00333)","Down in serum"
164.938710407597,-3.1201686702446,0.204203137400482,-15.2797293418923,1.0437330450353e-52,3.85242275162312e-52,"AENJPLPP_01764","AENJPLPP_01764","CDS","nhaC_2","Na(+)/H(+) antiporter NhaC","","COG1757","nhaC_2","nhaC_2
(AENJPLPP_01764)","Down in serum"
124.044545412851,-3.38346496847486,0.232113940882997,-14.5767417312534,3.94920372283153e-48,1.38027107893038e-47,"AENJPLPP_01789","AENJPLPP_01789","CDS","ydfK","putative membrane protein YdfK","","COG1811","ydfK","ydfK
(AENJPLPP_01789)","Down in serum"
274.824308545531,-2.28022245443432,0.163645267317704,-13.9339346124044,3.9403628050543e-44,1.30622565586753e-43,"AENJPLPP_02748","AENJPLPP_02748","CDS","alsS_2","Acetolactate synthase","2.2.1.6","COG0028","alsS_2","alsS_2
(AENJPLPP_02748)","Down in serum"
121.080361748935,-3.2689398322819,0.234787976554509,-13.9229439269135,4.59577336111393e-44,1.52171162401328e-43,"AENJPLPP_00395","AENJPLPP_00395","CDS",NA,"putative ABC transporter permease","","COG0577","putative ABC transporter permease","putative ABC transporter permease","Down in serum"
224.63784440442,-2.26572360911397,0.164598155234719,-13.7651822760894,4.1284168673798e-43,1.34960140318155e-42,"AENJPLPP_01856","AENJPLPP_01856","CDS","ribZ_2","Riboflavin transporter RibZ","","","ribZ_2","ribZ_2
(AENJPLPP_01856)","Down in serum"
282.298687038073,-2.05532318514361,0.151081083679839,-13.6041067159613,3.78565482300248e-42,1.21786236408182e-41,"AENJPLPP_01287","AENJPLPP_01287","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
136.746160720124,-2.62900940002765,0.199114311740036,-13.2035180045726,8.37314096106885e-40,2.59064066238098e-39,"AENJPLPP_00283","AENJPLPP_00283","CDS","sttH","Streptothricin hydrolase","3.5.2.19","","sttH","sttH
(AENJPLPP_00283)","Down in serum"
159.100658479593,-2.05378498652898,0.182292661779654,-11.2664161380862,1.92236268657696e-29,5.1052615062846e-29,"AENJPLPP_00335","AENJPLPP_00335","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
92.6247385875988,-2.75830587999301,0.248341169327343,-11.1069215284125,1.16093045877515e-28,3.04878861669058e-28,"AENJPLPP_00318","AENJPLPP_00318","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
54.7200105966142,-3.26290762458076,0.338131420588428,-9.6498208267736,4.92416893383839e-22,1.16557878358666e-21,"AENJPLPP_02325","AENJPLPP_02325","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
86.1631128439868,-2.19286618286853,0.230162517152549,-9.52746872078709,1.61164917302399e-21,3.76761255890249e-21,"AENJPLPP_02473","AENJPLPP_02473","CDS","lhpI","Delta(1)-pyrroline-2-carboxylate reductase","1.5.1.49","COG2423","lhpI","lhpI
(AENJPLPP_02473)","Down in serum"
77.7284727210676,-2.35105738188389,0.251553171969758,-9.34616472324403,9.08835966672941e-21,2.10033846665396e-20,"AENJPLPP_01416","AENJPLPP_01416","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
48.3227428099396,-3.06207070931609,0.345457793128661,-8.86380556531739,7.73285657124624e-19,1.71834512976437e-18,"AENJPLPP_01251","AENJPLPP_01251","CDS","sigH","RNA polymerase sigma-H factor","","COG1595","sigH","sigH
(AENJPLPP_01251)","Down in serum"
59.1001523713417,-2.33442909683421,0.279641705594723,-8.34792897529182,6.94703273356262e-17,1.48767395376065e-16,"AENJPLPP_02339","AENJPLPP_02339","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
64.5682846669486,-2.09304125156221,0.258751686762042,-8.08899558396714,6.0158752377312e-16,1.26248649355204e-15,"AENJPLPP_00472","AENJPLPP_00472","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
39.4639369007824,-2.47445100739739,0.349373717313315,-7.08253335833594,1.41542674499602e-12,2.73520349152473e-12,"AENJPLPP_02039","AENJPLPP_02039","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
22.6516208898758,-4.10204998251508,0.63207981189655,-6.48976585758515,8.5969875831289e-11,1.57019818373148e-10,"AENJPLPP_02059","AENJPLPP_02059","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
40.4665832631905,-2.10133035849439,0.325840795608323,-6.44894803479516,1.12629169496233e-10,2.053143456818e-10,"AENJPLPP_00399","AENJPLPP_00399","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
40.2121108495309,-2.09676393232908,0.327859555614882,-6.39531133505233,1.60220559750853e-10,2.90572969029253e-10,"AENJPLPP_01933","AENJPLPP_01933","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
30.9248086661372,-2.79090864520477,0.439969462669542,-6.34341444579076,2.24727795551734e-10,4.05225725609528e-10,"AENJPLPP_02912","AENJPLPP_02912","CDS",NA,"IS3 family transposase ISEfa8","","","IS3 family transposase ISEfa8","IS3 family transposase ISEfa8","Down in serum"
19.4637653172194,-3.15924159485665,0.554292925355274,-5.69958852141534,1.20096950861654e-08,2.05310669015303e-08,"AENJPLPP_00397","AENJPLPP_00397","CDS","hrtA_1","Putative hemin import ATP-binding protein HrtA","3.6.3.-","COG1136","hrtA_1","hrtA_1
(AENJPLPP_00397)","Down in serum"
22.5009422485893,-2.24693065259751,0.439066107271402,-5.11752243087304,3.09575255265156e-07,5.0571699229986e-07,"AENJPLPP_02983","AENJPLPP_02983","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
18.3344725805379,-2.25630994785764,0.489557486350202,-4.60887640525959,4.04850897109509e-06,6.36033790076038e-06,"AENJPLPP_03107","AENJPLPP_03107","CDS",NA,"hypothetical protein","","","hypothetical protein","hypothetical protein","Down in serum"
