baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,locus_tag,feature_type,gene_symbol,product,EC_number,COG,display_name,plot_label,classification
1190.393533,2.342791378,0.078857897,29.70902677,5.87E-194,5.87E-193,AENJPLPP_02767,AENJPLPP_02767,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
116.9402658,2.337539504,0.195269755,11.9708221,5.05E-33,1.41E-32,AENJPLPP_02957,AENJPLPP_02957,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1519.768628,2.332967548,0.075391125,30.94485645,2.98E-210,3.27E-209,AENJPLPP_00043,AENJPLPP_00043,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
47.9372522,2.330367073,0.302918863,7.693040479,1.44E-14,2.91E-14,AENJPLPP_02170,AENJPLPP_02170,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
183.8920441,2.309430562,0.158925077,14.53156797,7.65E-48,2.66E-47,AENJPLPP_02924,AENJPLPP_02924,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
227.9468239,2.304016688,0.153167573,15.04245735,3.87E-51,1.40E-50,AENJPLPP_02403,AENJPLPP_02403,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2273.513062,2.303726165,0.080517599,28.61146129,4.84E-180,4.42E-179,AENJPLPP_01832,AENJPLPP_01832,CDS,scmP,N-acetylcysteine deacetylase,3.5.1.-,COG1473,scmP,"scmP
(AENJPLPP_01832)",Up in serum
2282.447661,2.299323369,0.074498272,30.86411696,3.62E-209,3.94E-208,AENJPLPP_00858,AENJPLPP_00858,CDS,crtK-2,Tryptophan-rich protein TspO,,COG3476,crtK-2,"crtK-2
(AENJPLPP_00858)",Up in serum
73.05191109,2.298841365,0.249502753,9.213691382,3.15E-20,7.21E-20,AENJPLPP_02942,AENJPLPP_02942,CDS,NA,IS6 family transposase IS1216E,,,IS6 family transposase IS1216E,IS6 family transposase IS1216E,Up in serum
1629.090453,2.294885628,0.096160315,23.86520498,7.04E-126,4.84E-125,AENJPLPP_01829,AENJPLPP_01829,CDS,dapH_2,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",2.3.1.89,COG2171,dapH_2,"dapH_2
(AENJPLPP_01829)",Up in serum
4312.45274,2.286048392,0.079657456,28.69848594,3.98E-181,3.67E-180,AENJPLPP_01831,AENJPLPP_01831,CDS,yclM,Aspartokinase 3,2.7.2.4,COG0527,yclM,"yclM
(AENJPLPP_01831)",Up in serum
435.8616409,2.283576414,0.110515296,20.66298962,7.46E-95,4.14E-94,AENJPLPP_02309,AENJPLPP_02309,CDS,mgsA,Methylglyoxal synthase,4.2.3.3,COG1803,mgsA,"mgsA
(AENJPLPP_02309)",Up in serum
1259.337532,2.279809836,0.080265499,28.40335958,1.84E-177,1.66E-176,AENJPLPP_00059,AENJPLPP_00059,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
478.9946254,2.276434361,0.123663058,18.40836216,1.13E-75,5.37E-75,AENJPLPP_02768,AENJPLPP_02768,CDS,srtA_1,Sortase A,3.4.22.-,,srtA_1,"srtA_1
(AENJPLPP_02768)",Up in serum
21.85441682,2.266052452,0.46197789,4.905110182,9.34E-07,1.50E-06,AENJPLPP_02255,AENJPLPP_02255,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
575.9071541,2.253830878,0.100636709,22.39571317,4.33E-111,2.70E-110,AENJPLPP_02565,AENJPLPP_02565,CDS,licH,putative 6-phospho-beta-glucosidase,3.2.1.86,COG1486,licH,"licH
(AENJPLPP_02565)",Up in serum
64.52577042,2.244685127,0.264470022,8.48748417,2.11E-17,4.55E-17,AENJPLPP_03018,AENJPLPP_03018,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
769.0793657,2.243029873,0.122820813,18.26262032,1.64E-74,7.75E-74,AENJPLPP_00041,AENJPLPP_00041,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
491.6365675,2.227539486,0.114296739,19.48909048,1.36E-84,6.97E-84,AENJPLPP_00744,AENJPLPP_00744,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
196.6493157,2.226708342,0.162621734,13.69256306,1.12E-42,3.67E-42,AENJPLPP_00048,AENJPLPP_00048,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
413.3355603,2.221595806,0.11204499,19.82771216,1.72E-87,8.90E-87,AENJPLPP_01905,AENJPLPP_01905,CDS,sbnD_2,Staphyloferrin B transporter,,,sbnD_2,"sbnD_2
(AENJPLPP_01905)",Up in serum
1705.607505,2.215852316,0.077862559,28.45850871,3.82E-178,3.46E-177,AENJPLPP_00670,AENJPLPP_00670,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
971.4462379,2.21571931,0.088919123,24.91836653,4.71E-137,3.45E-136,AENJPLPP_00045,AENJPLPP_00045,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2136.729768,2.214525168,0.071171317,31.11541635,1.49E-212,1.65E-211,AENJPLPP_00387,AENJPLPP_00387,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
6360.125103,2.208037855,0.061410554,35.95534815,4.18E-283,6.25E-282,AENJPLPP_01595,AENJPLPP_01595,CDS,ctc,General stress protein CTC,,COG1825,ctc,"ctc
(AENJPLPP_01595)",Up in serum
16162.92014,2.203555925,0.061147624,36.03665637,2.23E-284,3.36E-283,AENJPLPP_01056,AENJPLPP_01056,CDS,spxA_3,Regulatory protein Spx,,COG1393,spxA_3,"spxA_3
(AENJPLPP_01056)",Up in serum
64.62877987,2.202197505,0.254991598,8.636353214,5.80E-18,1.27E-17,AENJPLPP_03056,AENJPLPP_03056,CDS,NA,IS6 family transposase IS1216E,,,IS6 family transposase IS1216E,IS6 family transposase IS1216E,Up in serum
1232.742937,2.197859813,0.083698329,26.25930327,5.60E-152,4.43E-151,AENJPLPP_01274,AENJPLPP_01274,CDS,NA,putative oxidoreductase,1.-.-.-,,putative oxidoreductase,putative oxidoreductase,Up in serum
1013.874548,2.191364084,0.092045507,23.80739876,2.80E-125,1.91E-124,AENJPLPP_02277,AENJPLPP_02277,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
144.4074187,2.178353513,0.175411773,12.41851372,2.07E-35,6.03E-35,AENJPLPP_02766,AENJPLPP_02766,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
4687.163304,2.173471461,0.071005151,30.61005315,8.99E-206,9.61E-205,AENJPLPP_02275,AENJPLPP_02275,CDS,nlhH,Carboxylesterase NlhH,3.1.1.1,COG0657,nlhH,"nlhH
(AENJPLPP_02275)",Up in serum
50.48045322,2.168838973,0.293524117,7.388963453,1.48E-13,2.91E-13,AENJPLPP_00357,AENJPLPP_00357,CDS,bbmA,Intracellular maltogenic amylase,3.2.1.-,COG0366,bbmA,"bbmA
(AENJPLPP_00357)",Up in serum
1335.029929,2.154361104,0.082098886,26.24105167,9.04E-152,7.07E-151,AENJPLPP_02279,AENJPLPP_02279,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
16.84022507,2.149517868,0.489468135,4.391537905,1.13E-05,1.74E-05,AENJPLPP_01329,AENJPLPP_01329,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2156.087247,2.148246727,0.074879334,28.6894475,5.17E-181,4.75E-180,AENJPLPP_01615,AENJPLPP_01615,CDS,NA,Zinc-type alcohol dehydrogenase-like protein,,,Zinc-type alcohol dehydrogenase-like protein,Zinc-type alcohol dehydrogenase-like protein,Up in serum
1740.576532,2.142715636,0.075021671,28.56128905,2.03E-179,1.85E-178,AENJPLPP_02486,AENJPLPP_02486,CDS,rpoN1,RNA polymerase sigma-54 factor 1,,COG1508,rpoN1,"rpoN1
(AENJPLPP_02486)",Up in serum
32229.13332,2.142127555,0.053034874,40.3909237,0,0,AENJPLPP_01530,AENJPLPP_01530,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
386.9839168,2.130035103,0.117437608,18.13758936,1.61E-73,7.46E-73,AENJPLPP_02362,AENJPLPP_02362,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
889.5949534,2.124606448,0.084771158,25.06284568,1.26E-138,9.40E-138,AENJPLPP_00391,AENJPLPP_00391,CDS,xerC_3,Tyrosine recombinase XerC,,,xerC_3,"xerC_3
(AENJPLPP_00391)",Up in serum
745.5403376,2.103493523,0.093613469,22.46998788,8.16E-112,5.13E-111,AENJPLPP_01733,AENJPLPP_01733,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1134.488002,2.099065753,0.08233459,25.49433649,2.28E-143,1.72E-142,AENJPLPP_00046,AENJPLPP_00046,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
4638.55416,2.071143659,0.07215283,28.70495389,3.31E-181,3.07E-180,AENJPLPP_01069,AENJPLPP_01069,CDS,iolS,Aldo-keto reductase IolS,1.1.1.-,COG0667,iolS,"iolS
(AENJPLPP_01069)",Up in serum
2306.583438,2.058200969,0.089164807,23.0831092,6.84E-118,4.46E-117,AENJPLPP_01954,AENJPLPP_01954,CDS,licT_2,Transcription antiterminator LicT,,COG3711,licT_2,"licT_2
(AENJPLPP_01954)",Up in serum
270.5537893,2.055143492,0.135685427,15.14638339,8.01E-52,2.93E-51,AENJPLPP_00147,AENJPLPP_00147,CDS,fra,Intracellular iron chaperone frataxin,,COG5646,fra,"fra
(AENJPLPP_00147)",Up in serum
1310.618038,2.048767552,0.079886789,25.64588701,4.70E-145,3.58E-144,AENJPLPP_00266,AENJPLPP_00266,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
21.56709806,2.047079577,0.42445457,4.8228473,1.42E-06,2.25E-06,AENJPLPP_00775,AENJPLPP_00775,CDS,ptsG_1,PTS system glucose-specific EIICBA component,2.7.1.199,,ptsG_1,"ptsG_1
(AENJPLPP_00775)",Up in serum
969.4528715,2.020438155,0.085785016,23.55234332,1.19E-122,7.91E-122,AENJPLPP_00625,AENJPLPP_00625,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
164446.0906,2.007835584,0.050307207,39.91148966,0,0,AENJPLPP_01212,AENJPLPP_01212,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
