"gene_id","gene_symbol","product","serum_1","serum_2","serum_3","BHI_1","BHI_2","BHI_3"
"AENJPLPP_01562",NA,"Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase",1294.17198744916,1218.82169416077,1294.92753294532,2007.46901269657,2023.65419106753,2020.45964589817
"AENJPLPP_01563","ymdB","2',3'-cyclic-nucleotide 2'-phosphodiesterase",566.706232216345,534.657769981165,552.530858373702,1347.4044731958,1205.67758653128,1297.379095157
"AENJPLPP_01564",NA,"hypothetical protein",327.301762688216,315.844127081466,311.465271515678,580.056716530984,564.340448090901,573.306664373658
"AENJPLPP_01565","mutS_2","DNA mismatch repair protein MutS",4111.51154189614,4205.97445718517,4086.38169581014,7731.66507426251,7821.95789609138,7355.782392725
"AENJPLPP_01566","mutL","DNA mismatch repair protein MutL",4143.89475516564,4007.95306089585,4082.11504825513,6217.88069648181,5645.21616774076,5440.46203129674
"AENJPLPP_01567","maf","dTTP/UTP pyrophosphatase",1364.72113064344,1326.74335513845,1420.79363581809,2539.33919948438,2398.6733652403,2119.64765011507
"AENJPLPP_01568",NA,"hypothetical protein",459.147702428345,389.112043708515,436.264712499699,2405.68976793257,2853.40676001017,2769.32907773573
"AENJPLPP_01569","treR","HTH-type transcriptional regulator TreR",662.699328693808,717.827561548787,653.863737805172,1193.75308590154,1150.42113816283,1191.24793064492
"AENJPLPP_01570","msrB","Peptide methionine sulfoxide reductase MsrB",3104.16230054831,3045.56907492975,2985.58662661774,1216.48258106341,1268.18078222674,1201.16673106661
"AENJPLPP_01571","ruvA","Holliday junction ATP-dependent DNA helicase RuvA",2103.7523191868,2125.75968916585,2082.12400684453,2716.62926174699,3031.85791293779,3099.625131778
"AENJPLPP_01572","ruvB","Holliday junction ATP-dependent DNA helicase RuvB",4276.89723823682,3936.66535823169,3947.71565027234,5542.36010027096,5052.79457375769,4998.08353248938
"AENJPLPP_01573",NA,"hypothetical protein",1651.54387674478,1376.24870421078,1438.92688792688,1956.55494353398,1792.66412001909,1817.12423725353
"AENJPLPP_01574","yfkJ","Low molecular weight protein-tyrosine-phosphatase YfkJ",4517.45825109601,4018.84423769176,4263.44756934302,4623.17931592485,4492.98334274618,4616.20971625434
"AENJPLPP_01575",NA,"hypothetical protein",14253.2400119066,13312.978472531,15203.1319003868,5156.86786232561,5376.18067322551,4364.27218554342
"AENJPLPP_01576",NA,"IS30 family transposase IS1252",83.2711198358711,122.773265699379,78.9329797676717,28.1845740007218,54.3506049525747,60.5046825723065
"AENJPLPP_01577","brnQ_1","Branched-chain amino acid transport system 2 carrier protein",13966.4172658053,14026.845606154,13948.7375192141,2280.22295463904,2439.43631895473,2475.73258525372
"AENJPLPP_01578",NA,"Potassium channel",1863.19130632762,1977.24364194886,1787.72532554889,766.438576858337,880.47980023171,902.610838373753
"AENJPLPP_01579","cycA","D-serine/D-alanine/glycine transporter",1858.5651330034,2307.93937375203,2022.3909410744,1092.83412738282,1127.77505276593,1301.34661532567
"AENJPLPP_01580","artM_2","Arginine transport ATP-binding protein ArtM",6487.05154388057,5842.6212975164,5860.24041680525,4382.246667209,4325.40231080907,4454.53326938079
"AENJPLPP_01581","mltF_2","Membrane-bound lytic murein transglycosylase F",9445.4893847161,8877.29919565024,9214.8920569313,7155.24507695743,6916.11448021513,7029.45385885141
"AENJPLPP_01582",NA,"hypothetical protein",2802.30449114327,2856.45864147345,2803.1874436411,1692.89279965626,1610.58959342796,1719.91999312097
"AENJPLPP_01583",NA,"hypothetical protein",803.797615082367,694.064993994068,757.329941014147,820.080185440356,804.388953298106,924.43219930147
"AENJPLPP_01584","cobB","NAD-dependent protein deacetylase",639.568462072732,574.262049239029,629.330514363869,970.094853508714,977.405045730468,928.399719470146
"AENJPLPP_01585","dapH_1","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",1981.1587260951,1829.71770171332,1783.45867799388,1747.44358804475,1647.72917347889,1635.61018953661
"AENJPLPP_01586","nadR","Transcription repressor NadR",2428.74099521291,2266.35488053127,2381.85599758393,1595.61056036344,1578.8850738723,1666.35847084385
"AENJPLPP_01587","def_2","Peptide deformylase",466.086962414667,518.81605827802,519.46433982238,1466.50702784401,1484.67735862117,1614.78070865107
"AENJPLPP_01588","rpsO","30S ribosomal protein S15",10790.5492787316,11625.836176146,12292.2116059817,27399.9518277339,25865.4528969303,20262.1255014275
"AENJPLPP_01589","pnp_2","Polyribonucleotide nucleotidyltransferase",26585.4615509329,24906.1411182893,25015.3546150194,20640.1999665931,20344.3372771646,20497.2010714215
"AENJPLPP_01590",NA,"hypothetical protein",89.0538364911399,89.1096283301942,111.999498318994,92.7363402604394,96.9252454987582,94.2286040060511
"AENJPLPP_01591","kup","Low affinity potassium transport system protein kup",7954.7050309878,8005.01494499578,7965.83098520233,7205.24996631355,7057.42605309183,6940.18465505621
"AENJPLPP_01592",NA,"hypothetical protein",1052.45443125893,985.156446539369,974.928966319621,980.095831379938,960.19402082882,953.19672052437
"AENJPLPP_01593","dinF","DNA damage-inducible protein F",5568.75613902388,5801.03680429564,5843.17382658521,2855.73377213765,2761.91657500667,2898.2734832177
"AENJPLPP_01594",NA,"hypothetical protein",3023.20426737454,2796.0621156052,2879.98709963127,897.360468990722,858.73955825068,890.708277867725
"AENJPLPP_01595","ctc","General stress protein CTC",10613.5981490804,10369.3904166903,10389.2867964476,2407.50812754552,2215.6929952333,2165.27413205484
"AENJPLPP_01596","rsuA","Ribosomal small subunit pseudouridine synthase A",2486.5681617656,2356.45461584291,2293.32306081749,1990.19459637355,2220.22221231268,2134.5258507476
"AENJPLPP_01597","yfnB_2","Putative HAD-hydrolase YfnB",943.739358139873,885.155641413262,893.862662774445,769.166116277762,804.388953298106,801.439074072519
"AENJPLPP_01598","udk","Uridine kinase",2012.38539603355,1872.29230191552,1814.3918727677,5127.77410851841,5221.28144911068,5650.74060023656
"AENJPLPP_01601",NA,"hypothetical protein",3.4696299931613,9.90106981446602,3.19998566625696,13.6376970971234,19.0227117334011,14.8782006325344
"AENJPLPP_01602",NA,"hypothetical protein",303.014352736087,249.506959324544,251.732205745548,624.606527048253,509.989843138326,529.663942518224
"AENJPLPP_01603",NA,"hypothetical protein",503.096349008388,533.667662999719,554.664182151207,796.441510472009,825.223351863259,811.357874494208
"AENJPLPP_01604",NA,"hypothetical protein",728.622298563872,699.015528901301,686.930256356494,1300.1271232591,1362.38849747787,1322.17609621122
"AENJPLPP_01605",NA,"hypothetical protein",246.343729514452,236.635568565738,289.065371851879,579.147536724509,548.035266605128,601.079305554389
"AENJPLPP_01606","ubiB","putative protein kinase UbiB",1754.47623320856,1660.40940788595,1601.05949501723,668.247157759048,653.113102846773,579.257944626672
"AENJPLPP_01607",NA,"hypothetical protein",89.0538364911399,93.0700562559806,85.3329511001856,54.5507883884937,45.2921707938123,50.5858821506169
"AENJPLPP_01608","ddl","D-alanine--D-alanine ligase",2936.46351754551,3115.86667061246,3004.78654061529,6987.95599256605,6715.0172418906,6587.07536004406
"AENJPLPP_01609","murF","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase",2247.16369223747,2223.78028032907,2023.45760296315,4821.38051373637,5035.58354885605,4743.17036165196
"AENJPLPP_01610","cshA","ATP-dependent RNA helicase CshA",7430.79090202044,7282.23684853976,7442.09999782494,26979.0015773361,27615.5423764032,28143.604316502
"AENJPLPP_01611","acpS","Holo-[acyl-carrier-protein] synthase",553.984255574754,534.657769981165,600.530643367556,430.951228269101,432.993152788845,416.589617710963
"AENJPLPP_01612","alr","Alanine racemase",3888.29867900276,3783.19877610747,3835.71615195334,2532.06576103258,2664.99132950791,2629.47399178991
"AENJPLPP_01613","ndoA","Endoribonuclease EndoA",898.634168228776,928.720348596913,917.329224326996,574.601637692134,631.372860865743,673.486548632723
"AENJPLPP_01614","rpsN2_2","Alternate 30S ribosomal protein S14",483.435112380474,511.885309407893,497.064440158581,122.739273874111,164.863501689477,163.660206957878
"AENJPLPP_01615",NA,"Zinc-type alcohol dehydrogenase-like protein",3752.98310926947,3500.02817941374,3303.45186946594,830.08116331158,797.142205971096,752.83695200624
"AENJPLPP_01616",NA,"hypothetical protein",6718.36021009132,6792.13389272369,6881.03584434122,7654.38479071215,7573.75680014128,7222.87046707436
"AENJPLPP_01617","kimA","Potassium transporter KimA",1643.4480734274,1670.31047770042,1658.65923700986,5476.89915420477,4730.31431770575,4785.82120346523
"AENJPLPP_01618",NA,"hypothetical protein",669.63858868013,785.154836287155,652.79707591642,395.49321581658,465.60351576039,473.126780114593
"AENJPLPP_01619",NA,"hypothetical protein",1365.8776739745,1213.87115925353,1204.26127240137,605.513751112281,657.642319926154,721.096790656833
"AENJPLPP_01620",NA,"hypothetical protein",20.8177799589678,19.802139628932,26.666547218808,30.9121134201465,31.7045195556686,38.6833216445894
"AENJPLPP_01621",NA,"hypothetical protein",34.696299931613,27.7229954805049,38.3998279950835,45.4589903237448,44.386327377936,50.5858821506169
"AENJPLPP_01622","opuCD","Glycine betaine/carnitine/choline transport system permease protein OpuCD",166.542239671742,181.189577604728,197.332449419179,152.742207487783,143.123259708447,125.968765355458
"AENJPLPP_01623","opuCC","Glycine betaine/carnitine/choline-binding protein OpuCC",744.813905198625,697.035314938408,722.130098685321,429.132868656151,453.827551353999,424.524658048314
"AENJPLPP_01624","opuCB","Carnitine transport permease protein OpuCB",303.014352736087,244.556424417311,261.332162744319,135.467791164759,140.405729460818,143.822606114499
"AENJPLPP_01625","opuCA_2","Carnitine transport ATP-binding protein OpuCA",1560.17695359153,1536.64603520513,1560.52634324464,682.794034662647,731.921480028006,724.07243078334
"AENJPLPP_01626","queA","S-adenosylmethionine:tRNA ribosyltransferase-isomerase",6781.97009329928,6577.28067774978,6335.97161918878,12045.7232559859,12260.590633885,12025.5536312565
"AENJPLPP_01627","yoaB","Calcium-transporting ATPase 1",244.030642852345,206.93235912234,217.599025305473,197.292018005052,201.097238324526,219.20548931934
"AENJPLPP_01628",NA,"Calcium-transporting ATPase 1",4258.39254493996,3942.60600012037,4282.64748334057,3693.9975537075,3788.23716519446,3592.58951273597
"AENJPLPP_01629",NA,"hypothetical protein",15764.8421455939,14826.8520471629,15886.8621710771,7714.39065793949,7281.16937681326,6918.36329412849
"AENJPLPP_01630","tgt","Queuine tRNA-ribosyltransferase",431.390662483055,485.152420908835,398.931546393368,1761.99046494835,1763.67713071105,1915.32036142826
"AENJPLPP_01631",NA,"hypothetical protein",10754.696435469,9430.76899827889,9987.15526438798,12347.5709517356,12798.6616229155,11967.0327087685
"AENJPLPP_01633","adhE","Aldehyde-alcohol dehydrogenase",101353.674816897,100230.509945802,112768.561540784,3106.66739872472,3107.04291645552,2996.46960739243
"AENJPLPP_01634",NA,"IS30 family transposase IS1252",178.10767298228,227.724605732718,183.465844865399,60.0058672273431,75.1850035177283,76.3747632470098
"AENJPLPP_01635",NA,"hypothetical protein",547.044995588431,772.28344552835,754.129955347891,710.069428856894,1212.92433385829,854.008716307474
"AENJPLPP_01636","rhaB","Rhamnulokinase",117.967419767484,95.0502702188738,104.532865097727,82.7353623892155,89.6784981717483,77.3666432891788
"AENJPLPP_01637","rhaA","L-rhamnose isomerase",20.8177799589678,31.6834234062913,35.1998423288266,37.2763720654707,35.3278932191736,39.6752016867584
"AENJPLPP_01638","rhaD","Rhamnulose-1-phosphate aldolase",25.4439532831828,23.7625675547185,27.7332091075603,24.5478547748222,21.7402419810299,15.8700806747033
"AENJPLPP_01639","rhaM","L-rhamnose mutarotase",11.5654333105377,18.8120326474854,19.1999139975418,21.8203153553975,14.4934946540199,15.8700806747033
"AENJPLPP_01640","fucO","Lactaldehyde reductase",35.8528432626667,43.5647071836505,40.5331517725882,24.5478547748222,36.2337366350498,27.7726411807309
"AENJPLPP_01641","iclR","Transcriptional repressor IclR",282.196572777119,321.784768970146,309.331947738173,307.302774588515,327.009473131324,322.361013704912
"AENJPLPP_01642","kdgA","KHG/KDPG aldolase",1550.9246069431,1372.28827628499,1523.19317713831,477.31939839932,422.12303179833,428.49217821699
"AENJPLPP_01643","kdgK","2-dehydro-3-deoxygluconokinase",1035.10628129312,875.254571598796,1121.06164507869,423.677789817301,364.14905318225,380.88193619288
"AENJPLPP_01644","kduI1","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1",512.348695656818,499.013918649087,552.530858373702,325.486370718013,375.925017588642,352.11741496998
"AENJPLPP_01646","kduD","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase",402.47707920671,388.121936727068,375.464984840817,547.326243497887,587.892376903683,629.843826777289
"AENJPLPP_01647","fni","Isopentenyl-diphosphate delta-isomerase",2854.34894104069,2615.86264498192,2698.65457854337,4771.37562438025,4658.75268785153,4428.7443882844
"AENJPLPP_01648",NA,"Phosphomevalonate kinase",1253.69297086228,1341.59495986015,1110.39502619117,2987.56484407651,2850.68922976254,2760.40215735621
"AENJPLPP_01649",NA,"hypothetical protein",490.374372366797,437.627285799398,467.197907273516,1525.60371526488,1587.03766461518,1591.96746768118
"AENJPLPP_01650","galK_1","Galactokinase",470.713135738883,513.865523370786,525.864311154894,2498.42610819301,2296.31305924628,2205.94121378376
"AENJPLPP_01651",NA,"Deoxyguanosine kinase",636.098832079571,603.965258682427,593.06401014629,2126.57156734478,1892.30689576548,2076.9968083018
"AENJPLPP_01652",NA,"hypothetical protein",744.813905198625,758.421947788097,815.996344895525,841.900500795753,890.444077806349,954.188600566539
"AENJPLPP_01653",NA,"hypothetical protein",385.128929240904,419.805360133359,402.131532059625,508.231511819467,564.340448090901,521.728902180872
"AENJPLPP_01654","infC","Translation initiation factor IF-3",19555.9911847881,18986.29147622,19833.5111594606,55723.6303388464,55797.2368877291,54344.1156303951
"AENJPLPP_01655","rpmI","50S ribosomal protein L35",2653.11040143734,2736.65569671841,2683.72131210084,11405.6606722276,11257.82197251,11687.3225368768
"AENJPLPP_01656","rplT","50S ribosomal protein L20",4124.23351853773,4235.67766662856,4615.44599263129,20535.6442888485,21144.1970133833,20473.3959504095
"AENJPLPP_01657",NA,"hypothetical protein",60.1402532147958,54.4558839795631,67.1996989913962,89.0996210345398,85.149281092367,90.2610838373753
"AENJPLPP_01658",NA,"hypothetical protein",92.5234664843012,88.1195213487476,100.266217542718,151.833027681308,141.311572876694,157.708926704864
"AENJPLPP_01659",NA,"hypothetical protein",9.25234664843012,7.92085585157282,10.6666188875232,9.09179806474896,15.3993380698962,11.9025605060275
"AENJPLPP_01660","rspR_2","HTH-type transcriptional repressor RspR",564.393145554238,567.331300368903,567.464124816235,419.131890784927,481.002853830286,482.053700494114
"AENJPLPP_01661",NA,"hypothetical protein",1195.86580430959,1204.96019642051,1137.06157340997,74.5527441309415,65.2207259430896,108.114924596417
"AENJPLPP_01662",NA,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",969.183311423055,929.710455578359,806.396387896754,336.396528395711,293.493266743903,256.89693092176
"AENJPLPP_01663","nnrD","ADP-dependent (S)-NAD(P)H-hydrate dehydratase",1353.15569733291,1244.56447567838,1146.66153040874,549.144603110837,450.204177690494,478.086180325438
"AENJPLPP_01664","pepV","Beta-Ala-Xaa dipeptidase",26036.1034686824,24570.4948515789,24286.8245450016,15792.4532384689,14719.0496645731,14069.8183981667
"AENJPLPP_01665",NA,"hypothetical protein",33.5397566005592,34.6537443506311,20.2665758862941,23.6386749683473,28.0811458921636,32.7320413915756
"AENJPLPP_01666",NA,"3-sulfolactaldehyde dehydrogenase",65.9229698700646,70.2975956827087,63.9997133251392,32.7304730330962,25.3636156445349,26.7807611385619
"AENJPLPP_01667",NA,"hypothetical protein",2425.27136521975,2470.31691870927,2241.05662826863,3377.60298105424,3456.69847498375,3772.11980036855
"AENJPLPP_01668",NA,"hypothetical protein",324.988676026108,435.647071836505,385.064941839588,241.841828522322,297.116640407408,317.401613494067
"AENJPLPP_01669","pepA","Glutamyl aminopeptidase",7972.05318095361,7398.07936536901,7466.63322126624,3157.58146788731,3345.27973483097,3285.10669966359
"AENJPLPP_01670","ytpP","Thioredoxin-like protein YtpP",3211.72083033631,2962.40008848823,2828.78732897115,1255.57731274183,1223.79445484881,1324.15985629556
"AENJPLPP_01671",NA,"Putative universal stress protein",8805.92092264337,8003.03473103289,8458.6287778059,2565.70541387216,2448.49475311349,2378.52834112116
"AENJPLPP_01672",NA,"hypothetical protein",2958.43784083553,3053.48993078132,2997.31990739402,7939.86724994527,8416.19117690619,8217.72614936983
"AENJPLPP_01673","htrA","Serine protease Do-like HtrA",7194.85606248548,7069.36384752874,7241.5675627395,6636.10340746026,6795.63730590359,6624.76680164648
"AENJPLPP_01674","rlmH","Ribosomal RNA large subunit methyltransferase H",234.778296203914,284.160703675175,257.065515189309,447.316464785649,471.038576255647,495.940021084479
"AENJPLPP_01675",NA,"IS3 family transposase IS1485",13.8785199726452,15.8417117031456,14.9332664425325,16.3652365165481,19.0227117334011,16.8619607168723
"AENJPLPP_01676",NA,"IS3 family transposase IS1485",3.4696299931613,9.90106981446602,6.39997133251392,7.27343845179917,16.3051814857724,16.8619607168723
"AENJPLPP_01677",NA,"hypothetical protein",1000.40998136151,1023.77061881579,1010.12880864845,1234.66617719291,1385.03458287478,1357.8837777293
"AENJPLPP_01678",NA,"IS982 family transposase ISEfm1",185.046932968602,242.576210454418,214.399039639216,190.927759359728,179.356996343497,232.099929867536
"AENJPLPP_01679","rhaR_5","HTH-type transcriptional activator RhaR",1813.4599430923,2009.9171723366,1790.92531121515,2012.01491172894,1982.8912373531,1970.86564378972
